22024496,-0.83,0.40,44.23
22052576,-0.82,0.48,45.74
22080680,-0.82,0.50,47.36
22108744,-0.81,0.46,48.88
22136812,-0.76,0.52,50.34
22164904,-0.75,0.57,51.79
22192976,-0.75,0.56,53.17
22221060,-0.73,0.57,54.53
22249132,-0.72,0.64,55.84
22277224,-0.68,0.64,57.15
22305304,-0.65,0.66,58.34
22333372,-0.65,0.62,59.55
22361464,-0.68,0.74,60.70
22389536,-0.62,0.69,61.78
22417620,-0.60,0.68,62.87
22445696,-0.59,0.71,63.85
22473776,-0.60,0.78,64.81
22501872,-0.57,0.77,65.77
22529940,-0.55,0.72,66.67
22558024,-0.54,0.69,67.47
22586088,-0.54,0.82,68.24
22614192,-0.59,0.83,68.99
22642272,-0.49,0.87,69.78
22670348,-0.55,0.72,70.49
22698416,-0.49,0.74,71.03
22726508,-0.47,0.82,71.53
22754580,-0.53,0.83,72.05
22782664,-0.44,0.79,72.49
22810744,-0.52,0.88,73.01
22838840,-0.44,0.87,73.49
22866892,-0.44,0.83,74.01
22894988,-0.43,0.77,74.48
22923060,-0.46,0.62,74.66
22951156,-0.47,0.86,74.70
22979220,-0.46,0.91,74.72
23007300,-0.44,0.87,74.76
23035384,-0.44,0.83,74.81
23063460,-0.42,0.76,74.82
23091556,-0.44,1.06,74.97
23119620,-0.44,0.84,75.03
23147708,-0.45,0.77,74.92
23175772,-0.45,0.72,74.61
23203864,-0.44,0.97,74.30
23231944,-0.47,0.97,74.12
23260020,-0.46,0.90,73.97
23288104,-0.44,0.70,73.69
23316164,-0.48,0.73,73.21
23344272,-0.46,0.87,72.71
23372332,-0.48,0.95,72.35
23400412,-0.46,0.70,71.91
23428500,-0.51,0.65,71.34
23456580,-0.54,0.85,70.73
23484660,-0.51,0.91,70.10
23512748,-0.52,0.85,69.53
23540824,-0.51,0.77,68.86
23568896,-0.54,0.77,68.04
23596980,-0.55,0.84,67.22
23625060,-0.55,0.80,66.41
23653144,-0.58,0.77,65.59
23681228,-0.60,0.69,64.62
23709292,-0.61,0.71,63.64
23737376,-0.62,0.73,62.58
23765452,-0.64,0.71,61.62
23793528,-0.66,0.63,60.56
23821620,-0.68,0.64,59.34
23849688,-0.67,0.68,58.17
23877776,-0.66,0.65,56.90
23905856,-0.69,0.63,55.71
23933928,-0.72,0.64,54.54
23962012,-0.75,0.70,53.42
23990100,-0.77,0.68,52.39
24018188,-0.75,0.59,51.39
24046256,-0.75,0.54,50.40
24074348,-0.80,0.62,49.40
24102420,-0.81,0.68,48.55
24130504,-0.78,0.58,47.71
24158588,-0.80,0.45,46.92
24186652,-0.72,0.70,46.31
24214752,-0.78,0.39,45.55
24242816,-0.79,0.34,44.60
24270912,-0.83,0.41,43.54
24298996,-0.88,0.49,42.54
24327056,-0.88,0.42,41.58
24355156,-0.85,0.34,40.53
24383236,-0.86,0.27,39.38
24411324,-0.89,0.30,38.12
24439392,-0.89,0.37,36.96
24467484,-0.89,0.32,35.67
24495560,-0.89,0.33,34.46
24523632,-0.86,0.18,33.30
24551720,-0.89,0.34,32.07
24579788,-0.92,0.32,30.93
24607884,-0.90,0.29,29.93
24635960,-0.91,0.21,28.95
24664040,-0.93,0.16,27.91
24692108,-0.92,0.21,27.01
24720200,-0.95,0.26,26.10
24748280,-0.95,0.23,25.26
24776348,-0.93,0.11,24.51
24804456,-0.95,0.17,23.70
24832520,-0.92,0.16,23.01
24860596,-0.92,0.21,22.34
24888664,-0.95,0.07,21.64
24916752,-0.98,0.24,21.10
24944840,-0.96,0.04,20.56
24972908,-0.95,0.11,20.05
25001008,-0.93,0.06,19.58
25029076,-0.95,0.01,19.13
25057144,-0.96,0.06,18.77
25085236,-0.95,0.05,18.42
25113296,-0.96,0.04,18.11
25141396,-0.95,0.05,17.84
25169484,-0.95,0.05,17.62
25197552,-0.95,0.01,17.46
25225632,-0.96,0.04,17.33
25253708,-0.95,0.05,17.25
25281800,-0.94,0.01,17.20
25309872,-0.93,-0.01,17.19
25338992,-0.95,0.04,17.23
25367060,-0.94,-0.05,17.24
25396196,-0.96,0.28,17.52
25424288,-0.93,-0.13,17.48
25453388,-0.94,-0.05,17.42
25482524,-0.95,-0.02,17.31
25511640,-0.94,-0.10,17.17
25540768,-0.94,-0.05,16.97
25569880,-0.99,-0.12,16.66
25599012,-0.97,0.15,16.53
25627076,-0.97,0.05,16.55
25655144,-0.95,-0.00,16.63
25684276,-0.95,-0.04,16.70
25713380,-0.94,-0.04,16.78
25742516,-0.95,-0.04,16.82
25771636,-0.95,-0.03,16.81
25800756,-0.94,-0.04,16.76
25829872,-0.94,0.00,16.73
25857956,-0.96,0.02,16.74
25886052,-0.95,0.00,16.78
25914112,-0.95,-0.03,16.83
25943240,-0.95,-0.05,16.88
25972356,-0.94,-0.03,16.88
26001476,-0.95,-0.04,16.86
26030572,-0.96,0.00,16.86
26058668,-0.95,-0.01,16.90
26087800,-0.95,-0.03,16.94
26116920,-0.95,-0.03,16.96
26146044,-0.95,-0.02,16.97
26175152,-0.95,-0.02,16.98
26204292,-0.95,-0.02,17.00
26233400,-0.95,-0.02,17.02
26262508,-0.95,-0.02,17.04
26291636,-0.95,-0.03,17.07
26320752,-0.94,-0.02,17.08
26349884,-0.95,-0.01,17.08
26378984,-0.95,-0.01,17.11
26408112,-0.95,-0.03,17.14
26437228,-0.94,-0.03,17.16
26466364,-0.95,-0.02,17.16
26495484,-0.95,-0.02,17.18
26524588,-0.95,-0.02,17.21
26553716,-0.94,-0.02,17.22
26582840,-0.95,-0.02,17.24
26611960,-0.95,-0.02,17.26
26641072,-0.95,-0.02,17.27
26670204,-0.95,-0.02,17.29
26699312,-0.95,-0.02,17.30
26728432,-0.95,-0.02,17.33
26757560,-0.95,-0.02,17.35
26786680,-0.95,-0.02,17.36
26815796,-0.94,-0.02,17.38
26844904,-0.95,-0.02,17.40
26874032,-0.95,-0.02,17.42
26903148,-0.95,-0.02,17.43
26932280,-0.95,-0.02,17.45
26961396,-0.95,-0.02,17.47
26990520,-0.95,-0.02,17.49
27019640,-0.95,-0.02,17.50
27048752,-0.95,-0.02,17.53
27077876,-0.95,-0.02,17.55
27106996,-0.95,-0.02,17.56
27136128,-0.95,-0.02,17.58
27165236,-0.95,-0.02,17.60
27194348,-0.94,-0.03,17.62
27223476,-0.95,-0.02,17.64
27252592,-0.95,-0.02,17.66
27281720,-0.95,-0.02,17.68
27310832,-0.95,-0.02,17.70
27339956,-0.95,-0.02,17.72
27369072,-0.95,-0.02,17.74
27398204,-0.95,-0.02,17.76
27427324,-0.94,-0.02,17.77
27456440,-0.95,-0.02,17.79
27485560,-0.95,-0.02,17.82
27514676,-0.95,-0.02,17.84
27543808,-0.95,-0.02,17.86
27572920,-0.95,-0.02,17.88
